t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
11213,0.0922,1.2798,-0.0795,-38.640,32.830,-26.460
11223,0.0708,1.2376,-0.0630,-40.110,28.910,-25.550
11233,0.0839,1.1273,-0.0622,-46.900,28.700,-21.980
11243,0.0942,1.1043,-0.0342,-51.940,28.280,-21.210
11253,0.0900,1.0948,0.0005,-55.510,24.360,-20.720
11263,0.0874,1.0753,0.0134,-56.630,19.320,-20.020
11273,0.0703,1.0594,0.0327,-54.950,13.930,-19.390
11283,0.0339,1.0321,-0.0076,-51.310,10.920,-18.270
11293,0.0024,1.0075,-0.0261,-47.600,11.270,-15.330
11303,-0.0576,0.9675,-0.0969,-40.670,24.780,-4.900
11312,-0.0622,0.9394,-0.1176,-38.360,36.260,0.630
11322,-0.0593,0.9457,-0.0691,-38.570,46.900,3.990
11332,-0.0254,0.9594,-0.0366,-39.270,52.010,4.550
11342,-0.0356,1.0026,-0.0059,-40.250,47.040,0.560
11352,-0.0673,1.0431,-0.0068,-37.940,38.010,-4.900
11362,-0.0576,1.0799,-0.0046,-32.900,30.030,-8.960
11372,-0.0390,1.0880,-0.0852,-25.690,23.100,-12.600
11382,-0.0349,1.0697,-0.1398,-8.330,11.480,-13.580
11392,-0.0346,1.0451,-0.1874,-1.540,9.170,-13.440
11402,-0.0356,1.0214,-0.2130,2.870,9.380,-12.810
11412,-0.0359,0.9965,-0.2155,4.830,8.610,-11.340
11422,-0.0188,0.9794,-0.1981,5.460,6.230,-10.010
11432,0.0122,0.9697,-0.1796,5.320,4.060,-8.680
11442,0.0051,0.9675,-0.1420,5.460,1.050,-8.540
11452,0.0383,0.9655,-0.1108,5.670,-4.130,-7.980
11462,0.0454,0.9631,-0.1261,4.550,-5.670,-7.280
11472,0.0468,0.9636,-0.1576,2.870,-5.390,-5.600
11481,0.0339,0.9711,-0.1615,0.560,-2.800,-3.640
11491,0.0310,0.9909,-0.1615,-2.310,1.540,-1.120
11501,0.0342,1.0219,-0.1615,-4.340,4.200,1.120
11511,0.0325,1.0858,-0.1876,-4.550,5.040,4.130
11521,0.0871,1.1495,-0.2001,0.560,0.350,11.060
11531,0.0915,1.1368,-0.2245,3.080,-5.040,13.440
11541,0.0564,1.1331,-0.2330,2.870,-9.590,14.560
11551,0.0600,1.1156,-0.2447,3.710,-13.790,17.710
11561,0.0495,1.0665,-0.2891,2.800,-18.060,19.950
11571,0.0378,1.0277,-0.3299,-1.470,-22.680,20.090
11581,0.0527,0.9787,-0.3589,-7.770,-26.460,20.020
11591,0.0083,0.9875,-0.2696,-14.070,-31.710,17.850
11601,0.0273,0.9606,-0.2847,-8.330,-38.990,23.240
11611,0.0198,0.9077,-0.3167,-4.480,-40.740,24.780
11621,0.0520,0.8603,-0.3074,-5.390,-38.780,27.300
11631,0.0595,0.8296,-0.2835,-8.190,-36.330,28.700
11640,0.0520,0.8084,-0.2943,-10.360,-36.540,28.070
11650,0.0317,0.8006,-0.3209,-13.370,-37.450,27.370
11660,0.0063,0.8006,-0.3494,-17.360,-37.450,27.650
11670,-0.0029,0.7881,-0.3858,-28.420,-34.790,29.260
11680,0.0166,0.7869,-0.3958,-36.050,-34.650,29.960
11690,0.0371,0.8006,-0.3548,-43.120,-35.350,30.100
11700,0.0276,0.8135,-0.3250,-47.600,-37.520,29.470
11710,0.0183,0.8169,-0.2994,-48.790,-37.800,29.540
11720,0.0232,0.8091,-0.2655,-48.090,-35.910,31.080
11730,0.0351,0.7928,-0.2494,-45.360,-33.250,32.200
11740,0.0573,0.7537,-0.2528,-42.560,-31.010,31.850
11750,0.0610,0.7547,-0.2630,-40.390,-31.430,28.070
11760,0.0547,0.7752,-0.2713,-41.300,-33.600,25.200
11770,0.0346,0.7901,-0.2738,-42.140,-35.700,22.540
11780,0.0061,0.7930,-0.2774,-43.190,-37.660,20.510
11789,-0.0210,0.7825,-0.2765,-44.870,-39.690,19.040
11799,-0.0359,0.7664,-0.2706,-45.640,-40.600,18.270
11809,-0.0461,0.7525,-0.2623,-45.920,-40.250,17.850
11819,-0.0644,0.7481,-0.2435,-44.940,-35.840,15.820
11829,-0.0666,0.7452,-0.2323,-44.240,-31.850,14.140
11839,-0.0559,0.7415,-0.2186,-42.980,-27.720,11.830
11849,-0.0551,0.7352,-0.2047,-41.860,-24.780,8.890
11859,-0.0468,0.7232,-0.2025,-41.020,-23.380,5.390
11869,-0.0351,0.7074,-0.2186,-39.830,-23.730,2.170
11879,-0.0120,0.6920,-0.2277,-38.430,-24.500,-1.190
11889,0.0183,0.6817,-0.2277,-37.170,-27.580,-9.310
11899,0.0266,0.6827,-0.2237,-36.260,-29.610,-12.810
11909,0.0224,0.6956,-0.2162,-34.790,-32.550,-15.820
11919,0.0298,0.7213,-0.2103,-32.480,-34.160,-17.570
11929,0.0520,0.7398,-0.1940,-28.980,-34.860,-18.690
11939,0.0773,0.7471,-0.1911,-24.710,-35.980,-19.740
11948,0.0937,0.7464,-0.1947,-20.370,-36.890,-20.860
11958,0.1139,0.7147,-0.1937,-16.450,-37.590,-22.050
11968,0.1108,0.6952,-0.2001,-9.380,-41.650,-23.170
11978,0.1088,0.6681,-0.1981,-5.950,-43.260,-22.820
11988,0.1142,0.6395,-0.1898,-2.310,-43.750,-21.630
11998,0.1186,0.6110,-0.1876,0.770,-45.290,-19.950
12008,0.1225,0.5893,-0.2033,3.290,-47.460,-17.850
12018,0.1408,0.5536,-0.2364,4.900,-48.230,-15.120
12028,0.1618,0.5268,-0.2640,2.660,-48.370,-14.140
12038,0.1798,0.5197,-0.3177,-11.340,-50.330,-17.430
12048,0.1862,0.5553,-0.3335,-20.370,-50.960,-20.650
12058,0.1847,0.6290,-0.3509,-29.820,-51.450,-24.990
12068,0.1703,0.7178,-0.3433,-37.660,-50.330,-29.680
12078,0.1449,0.8218,-0.3279,-42.210,-47.600,-32.900
12088,0.1432,0.9072,-0.3131,-41.440,-43.190,-34.090
12098,0.1447,0.9743,-0.3155,-36.680,-39.340,-33.040
12107,0.1452,1.0416,-0.3616,-30.030,-37.100,-30.520
12117,0.1581,1.0665,-0.3672,-17.500,-32.410,-21.000
12127,0.1501,1.0892,-0.3780,-10.360,-32.130,-15.050
12137,0.1667,1.0895,-0.3921,-0.910,-31.710,-9.800
12147,0.1764,1.0873,-0.4224,9.450,-29.190,-5.670
12157,0.1954,1.0704,-0.4363,18.130,-26.250,-1.540
12167,0.2106,1.0368,-0.4404,26.530,-23.660,0.910
12177,0.2111,0.9997,-0.4516,35.980,-21.980,1.540
12187,0.2345,0.8987,-0.4321,55.230,-20.300,-1.540
12197,0.2479,0.8301,-0.4292,65.030,-20.440,-4.690
12207,0.2718,0.7520,-0.4429,72.520,-20.510,-8.400
12217,0.2718,0.6732,-0.4548,76.930,-20.440,-12.950
12227,0.2674,0.5995,-0.4687,78.960,-19.810,-17.850
12237,0.2259,0.5414,-0.4787,78.820,-17.920,-23.310
12247,0.2047,0.5075,-0.4956,76.580,-14.560,-27.510
12256,0.0878,0.4870,-0.4941,72.100,-3.220,-34.650
12266,0.0525,0.5148,-0.5129,56.980,3.430,-35.420
12276,0.0237,0.5653,-0.5412,48.160,9.800,-34.090
12286,0.0312,0.6486,-0.5590,39.340,16.310,-31.010
12296,0.0742,0.7791,-0.5614,31.150,24.150,-27.580
12306,0.1015,0.9038,-0.5434,23.030,33.110,-24.710
12316,0.1232,1.0165,-0.5085,14.490,42.070,-20.370
12326,0.1430,1.1080,-0.4656,7.770,49.000,-14.560
12336,0.1615,1.1905,-0.3550,2.800,56.210,-2.800
12346,0.1662,1.1812,-0.2996,6.580,59.640,3.080
12356,0.1732,1.1475,-0.2416,13.580,62.510,8.470
12366,0.1798,1.1082,-0.2140,22.680,63.280,13.230
12376,0.2118,1.0529,-0.2023,31.990,61.740,17.710
12386,0.2506,1.0026,-0.1969,39.340,58.100,21.070
12396,0.2857,0.9587,-0.1942,44.380,53.130,22.610
12406,0.3938,0.9143,-0.1923,49.700,45.500,23.380
12415,0.4314,0.9150,-0.1950,49.070,42.210,23.030
12425,0.4526,0.9365,-0.1937,45.850,38.640,22.540
12435,0.4721,0.9726,-0.1825,40.040,35.700,22.330
12445,0.4887,1.0138,-0.1547,33.110,33.390,22.540
12455,0.4921,1.0555,-0.1196,25.760,30.590,22.050
12465,0.4829,1.0865,-0.0964,19.250,26.880,20.160
12475,0.3965,1.1114,-0.0942,14.210,21.910,17.570
12485,0.3448,1.1012,-0.0813,8.260,5.810,13.370
12495,0.2982,1.0775,-0.0586,9.590,-0.210,10.500
12505,0.2689,1.0441,-0.0295,13.230,-4.900,7.840
12515,0.2645,1.0048,0.0002,18.690,-9.170,5.460
12525,0.2662,0.9660,0.0120,24.290,-14.420,2.310
12535,0.2621,0.9306,-0.0059,29.330,-20.300,-2.030
12545,0.2647,0.8977,-0.0378,31.920,-25.060,-7.420
12555,0.2762,0.8733,-0.0617,26.810,-35.000,-18.410
12565,0.2613,0.8791,-0.0886,21.630,-40.320,-24.290
12574,0.2535,0.8840,-0.0847,15.750,-43.820,-29.190
12584,0.2106,0.9038,-0.1022,10.430,-47.180,-32.550
12594,0.1923,0.8965,-0.1088,6.510,-46.970,-32.830
12604,0.1923,0.8662,-0.1171,3.710,-44.380,-31.640
12614,0.1327,0.8674,-0.1391,-0.280,-41.720,-30.940
12624,0.0825,0.8523,-0.1415,-3.640,-36.890,-23.660
12634,0.1203,0.7967,-0.1552,-6.930,-23.520,-18.200
12644,0.0205,0.8572,-0.1486,-11.130,-16.940,-14.280
12654,0.0817,0.8296,-0.1642,-9.380,-6.930,-5.600
12664,0.1305,0.7652,-0.1549,-10.010,3.640,-0.770
12674,0.0771,0.7740,-0.1840,-13.860,4.130,-2.450
12684,0.1120,0.7964,-0.1379,-17.850,6.510,-2.660
12694,0.0788,0.8413,-0.1347,-18.970,3.920,-1.260
12704,0.1596,0.8233,-0.1757,-17.640,6.860,2.940
12714,0.1937,0.8325,-0.1754,-21.070,5.600,2.240
12724,0.2289,0.8452,-0.1454,-25.130,4.760,1.400
12733,0.2738,0.8330,-0.1706,-28.210,4.620,2.100
12743,0.3326,0.8301,-0.0825,-33.250,4.970,0.070
12753,0.3091,0.8491,-0.1037,-34.930,-3.430,-3.360
12763,0.3355,0.8369,-0.1166,-35.070,-4.480,-4.970
12773,0.3699,0.8481,-0.0795,-36.820,-9.450,-8.890
12783,0.3475,0.8591,-0.1032,-34.860,-15.330,-11.340
12793,0.3357,0.8591,-0.1298,-32.060,-17.290,-12.460
12803,0.3287,0.8564,-0.1481,-29.820,-16.590,-12.040
12813,0.3194,0.8540,-0.1684,-27.650,-15.330,-10.640
12823,0.3140,0.8513,-0.1847,-26.040,-13.230,-8.470
12833,0.2935,0.8711,-0.1903,-24.780,-11.760,-5.810
12843,0.2835,0.9062,-0.2135,-23.170,-9.940,-2.100
12853,0.2818,0.9328,-0.2179,-22.820,-5.530,3.500
12863,0.2808,0.9592,-0.2113,-23.100,-4.130,4.900
12873,0.2657,0.9923,-0.2047,-22.470,-4.130,6.020
12883,0.2464,1.0080,-0.2003,-19.250,-4.970,7.350
12892,0.2611,0.9911,-0.2030,-14.980,-4.410,8.890
12902,0.2145,1.0070,-0.2054,-10.920,-5.880,9.380
12912,0.2255,0.9762,-0.2130,-5.250,-4.760,10.850
12922,0.2272,0.9106,-0.1974,4.060,-1.610,12.810
12932,0.2352,0.8777,-0.2079,9.240,-0.420,13.650
12942,0.2467,0.8364,-0.2179,13.790,2.240,14.630
12952,0.2594,0.8125,-0.2301,16.380,5.180,14.770
12962,0.2728,0.7901,-0.2384,17.360,7.070,13.650
12972,0.2838,0.7764,-0.2452,16.940,9.100,11.970
12982,0.2916,0.7618,-0.2542,16.310,10.430,9.940
12992,0.3043,0.7415,-0.2750,15.260,9.800,6.790
13002,0.3035,0.7298,-0.2913,13.860,9.730,7.490
13012,0.3262,0.7164,-0.3060,13.440,11.550,9.450
13022,0.3484,0.6981,-0.3109,11.900,13.720,10.990
13032,0.3543,0.6871,-0.3250,9.380,15.260,11.340
13042,0.3675,0.6915,-0.3353,5.110,17.360,10.710
13051,0.3823,0.7032,-0.3335,-0.490,20.020,9.240
13061,0.4226,0.7374,-0.3272,-6.300,22.260,7.350
13071,0.4531,0.8496,-0.2911,-15.050,22.750,-0.140
13081,0.4402,0.9060,-0.2747,-16.100,20.230,-4.550
13091,0.4275,0.9455,-0.2652,-14.630,16.660,-7.840
13101,0.4104,0.9748,-0.2601,-10.360,12.460,-9.800
13111,0.3809,0.9943,-0.2567,-4.060,7.490,-11.410
13121,0.3543,0.9880,-0.2552,3.710,2.940,-12.390
13131,0.3184,0.9609,-0.2579,11.830,-1.330,-12.460
13141,0.2467,0.8640,-0.2601,25.270,-5.180,-11.690
13151,0.2184,0.8133,-0.2723,29.190,-5.040,-11.550
13161,0.1950,0.7706,-0.2918,30.660,-3.920,-12.110
13171,0.1854,0.7479,-0.3162,29.330,-1.890,-13.370
13181,0.1852,0.7618,-0.3335,24.430,0.700,-16.030
13191,0.1789,0.8189,-0.3436,16.450,3.220,-20.370
13200,0.1635,0.9087,-0.3384,6.510,5.320,-25.900
13210,0.1003,1.1183,-0.2740,-3.150,7.280,-32.200
13220,0.0747,1.2066,-0.2223,-13.510,10.430,-42.140
13230,0.0664,1.2607,-0.1745,-11.410,10.290,-43.680
13240,0.0708,1.2673,-0.1493,-4.410,8.400,-42.140
13250,0.0700,1.2300,-0.1442,5.390,5.180,-38.360
13260,0.0700,1.1614,-0.1444,15.680,2.380,-33.320
13270,0.0683,1.0817,-0.1452,25.130,1.330,-28.280
13280,0.0705,1.0063,-0.1557,32.760,1.540,-23.240
13290,0.0622,0.8869,-0.1974,40.110,6.090,-15.750
13300,0.0588,0.8572,-0.2208,39.690,10.010,-13.370
13310,0.0537,0.8621,-0.2286,36.260,14.700,-12.390
13320,0.0439,0.8950,-0.2272,31.920,19.810,-11.480
13330,0.0342,0.9428,-0.2189,27.790,25.130,-10.010
13340,0.0229,0.9897,-0.2067,24.500,29.960,-8.470
13349,0.0190,1.0263,-0.1950,22.260,34.650,-6.300
13359,0.0044,1.0543,-0.1837,21.000,38.010,-3.710
13369,-0.0005,1.0365,-0.1854,20.860,42.980,2.030
13379,0.0029,1.0050,-0.1810,20.930,45.570,4.550
13389,0.0124,0.9679,-0.1732,21.140,48.720,6.650
13399,0.0373,0.9372,-0.1657,21.350,52.290,7.840
13409,0.0671,0.9118,-0.1630,21.140,55.580,7.700
13419,0.1003,0.8979,-0.1591,20.020,58.170,6.300
13429,0.1286,0.8928,-0.1537,17.710,59.430,3.920
13439,0.1803,0.9126,-0.1288,12.670,56.490,-1.890
13449,0.2054,0.9228,-0.1144,12.180,52.220,-4.620
13459,0.2298,0.9318,-0.1027,12.810,47.040,-6.860
13469,0.2516,0.9389,-0.0925,13.860,41.510,-8.260
13479,0.2694,0.9411,-0.0935,15.820,36.190,-9.100
13489,0.2935,0.9357,-0.0944,17.500,32.130,-9.520
13498,0.2918,0.9418,-0.0927,18.480,28.140,-10.080
13508,0.2999,0.9238,-0.1091,18.550,26.390,-9.380
13518,0.2908,0.9213,-0.1059,16.940,25.620,-9.170
13528,0.2877,0.9121,-0.1071,15.680,25.060,-8.190
13538,0.2735,0.9043,-0.1100,14.700,24.360,-7.000
13548,0.2601,0.8979,-0.1152,13.580,23.730,-5.600
13558,0.2364,0.8972,-0.1225,12.180,23.730,-4.200
13568,0.2240,0.8923,-0.1310,10.430,24.430,-2.730
13578,0.2098,0.9116,-0.1310,8.400,25.060,-1.610
13588,0.1952,0.9211,-0.1257,6.440,24.430,-0.560
13598,0.1901,0.9294,-0.1181,6.510,23.100,-1.540
13608,0.1723,0.9355,-0.1113,8.120,21.350,-3.220
13618,0.1464,0.9414,-0.1164,11.270,18.900,-5.670
13628,0.1269,0.9392,-0.1276,14.280,16.800,-7.700
13638,0.1232,0.9333,-0.1449,16.240,15.540,-9.590
13648,0.1200,0.9350,-0.1588,16.660,14.770,-11.270
13658,0.1076,0.9418,-0.1708,15.540,15.960,-13.020
13667,0.1017,0.9453,-0.1742,15.120,17.780,-13.300
13677,0.0998,0.9433,-0.1803,14.700,20.160,-13.230
13687,0.0947,0.9445,-0.1918,14.490,22.750,-13.230
13697,0.1091,0.9350,-0.1993,14.560,26.040,-12.530
13707,0.1240,0.9306,-0.1915,14.420,28.770,-12.390
13717,0.1313,0.9279,-0.1974,14.840,29.190,-12.390
13727,0.1606,0.9008,-0.2101,15.680,30.030,-12.670
13737,0.1659,0.8940,-0.2145,14.910,30.240,-14.560
13747,0.1879,0.8762,-0.2145,15.260,30.520,-15.400
13757,0.1920,0.8694,-0.2072,14.910,30.240,-16.870
13767,0.1986,0.8669,-0.2084,15.400,29.960,-17.920
13777,0.2194,0.8616,-0.2111,15.890,31.010,-18.900
13787,0.2298,0.8613,-0.2194,15.890,31.150,-19.810
13797,0.2362,0.8701,-0.2303,15.330,31.080,-21.000
13807,0.2455,0.8940,-0.2438,13.020,32.130,-21.420
13817,0.2452,0.9021,-0.2416,11.900,32.970,-20.790
13826,0.2491,0.9035,-0.2455,11.900,33.530,-20.230
13836,0.2518,0.8979,-0.2535,12.320,34.160,-19.390
13846,0.2521,0.8918,-0.2684,12.460,34.510,-19.250
13856,0.2533,0.8867,-0.2774,12.740,34.650,-19.110
13866,0.2552,0.8813,-0.2811,12.880,34.650,-18.900
13876,0.2552,0.8696,-0.2855,13.090,33.600,-18.130
13886,0.2574,0.8630,-0.2835,13.300,33.530,-18.060
13896,0.2635,0.8625,-0.2750,13.440,33.460,-17.990
13906,0.2752,0.8662,-0.2679,13.230,33.530,-17.780
13916,0.2823,0.8743,-0.2694,12.880,33.250,-18.200
13926,0.2908,0.8799,-0.2655,12.460,32.550,-18.480
13936,0.2960,0.8796,-0.2611,12.110,31.850,-18.690
13946,0.3033,0.8818,-0.2350,11.130,31.080,-18.900
13956,0.3001,0.8860,-0.2150,8.680,28.140,-19.250
13966,0.3065,0.8835,-0.1972,7.630,27.230,-19.320
13976,0.3135,0.8762,-0.1969,7.490,26.110,-19.670
13985,0.3172,0.8686,-0.2106,7.070,25.130,-19.880
13995,0.3030,0.8674,-0.2289,5.250,24.850,-19.950
14005,0.2786,0.8774,-0.2481,2.450,25.130,-19.460
14015,0.2535,0.8884,-0.2640,-0.700,25.620,-18.060
14025,0.2159,0.8979,-0.3111,-3.850,25.480,-13.930
14035,0.2145,0.8969,-0.3111,-5.390,25.690,-11.340
14045,0.2233,0.8972,-0.2999,-7.000,24.710,-9.030
14055,0.2277,0.8940,-0.2857,-8.120,24.290,-7.070
14065,0.2469,0.8877,-0.2523,-8.680,25.900,-4.550
14075,0.2674,0.8886,-0.2155,-8.680,28.350,-2.030
14085,0.2955,0.8862,-0.2074,-7.210,30.870,0.490
14095,0.3819,0.8882,-0.1747,-5.600,51.940,3.780
14105,0.4016,0.8967,-0.1779,-3.920,34.650,4.690
14115,0.4465,0.8933,-0.1525,-3.780,34.720,5.670
14125,0.4419,0.8991,-0.1435,-4.200,31.500,6.370
14135,0.4612,0.8840,-0.1271,-3.710,27.650,7.210
14145,0.4377,0.8818,-0.1669,-4.200,23.660,8.190
14155,0.4421,0.8769,-0.1613,-6.720,22.890,10.430
14165,0.4397,0.9589,-0.1176,-10.920,20.440,12.670
14174,0.3972,0.9360,-0.1083,-16.660,16.590,18.480
14184,0.3599,0.9762,-0.0925,-19.110,15.050,21.560
14194,0.3494,0.9980,-0.0905,-19.740,16.380,25.760
14204,0.3675,1.0089,-0.0144,-18.690,17.010,30.100
14214,0.3318,1.0053,-0.0337,-14.490,12.950,31.850
14224,0.3162,0.9828,-0.0651,-9.310,11.270,32.200
14234,0.3089,0.9623,-0.0534,-6.510,10.080,31.850
14244,0.2974,0.9189,-0.0512,-3.570,3.640,29.400
14254,0.2843,0.9065,-0.0661,-3.080,-1.750,27.090
14264,0.2852,0.8904,-0.0683,-3.360,-6.020,24.220
14274,0.2830,0.8847,-0.0564,-4.480,-10.570,20.020
14284,0.2577,0.9013,-0.0734,-5.950,-15.610,15.610
14294,0.2516,0.9155,-0.0656,-7.000,-19.110,11.970
14304,0.2689,0.9274,-0.0747,-8.120,-20.930,8.890
14314,0.2447,0.9694,-0.0986,-9.030,-23.730,5.460
14324,0.2391,0.9906,-0.1266,-9.170,-23.590,1.050
14334,0.2711,0.9960,-0.0910,-10.010,-21.910,-0.210
14343,0.2189,1.0275,-0.1222,-9.660,-24.290,-3.080
14353,0.2035,1.0538,-0.1369,-7.910,-22.050,-3.360
14363,0.2530,1.0433,-0.1098,-6.300,-18.060,-1.190
14373,0.2115,1.0590,-0.1118,-4.620,-19.250,-1.960
14383,0.1989,1.0746,-0.1479,-1.050,-19.460,-1.610
14393,0.2076,1.0536,-0.1259,5.390,-15.680,1.610
14403,0.2081,1.0358,-0.1242,10.710,-15.330,2.800
14413,0.2003,1.0197,-0.1396,15.890,-15.330,3.780
14423,0.2015,0.9848,-0.1447,19.600,-14.840,4.620
14433,0.1806,0.9626,-0.1437,21.560,-14.980,4.060
14443,0.1735,0.9394,-0.1388,22.610,-13.650,3.850
14453,0.1652,0.9170,-0.1164,22.680,-11.480,3.500
14463,0.1344,0.8813,-0.0956,21.560,-9.240,0.770
14473,0.1222,0.8723,-0.0942,20.090,-7.560,-0.210
14483,0.1215,0.8603,-0.0849,17.850,-5.670,-0.980
14493,0.1240,0.8506,-0.0834,14.840,-4.760,-1.960
14502,0.1215,0.8457,-0.0930,11.760,-4.340,-2.590
14512,0.1283,0.8394,-0.0954,8.050,-3.920,-3.150
14522,0.1408,0.8377,-0.0988,4.340,-3.010,-3.290
14532,0.1584,0.8540,-0.1052,0.490,-1.820,-3.290
14542,0.1940,0.8616,-0.1017,-5.670,1.400,-2.870
14552,0.2069,0.8784,-0.1025,-8.890,3.710,-2.870
14562,0.2159,0.9067,-0.1047,-11.270,5.250,-2.730
14572,0.2433,0.9260,-0.0966,-11.970,7.560,-1.400
14582,0.2567,0.9482,-0.0949,-11.900,8.400,-0.490
14592,0.2650,0.9672,-0.1042,-11.340,8.120,0.210
14602,0.2760,0.9806,-0.1083,-10.430,7.980,1.680
14612,0.2850,0.9777,-0.1200,-7.070,6.020,4.550
14622,0.2816,0.9679,-0.1154,-5.390,4.620,5.810
14632,0.2828,0.9531,-0.1071,-2.940,3.290,7.350
14642,0.2877,0.9326,-0.1035,-0.840,1.750,8.400
14652,0.2869,0.9148,-0.1013,0.770,0.490,9.170
14662,0.2833,0.9006,-0.0983,1.750,-0.910,9.310
14671,0.2774,0.8899,-0.0895,2.100,-2.240,9.100
14681,0.2623,0.8884,-0.0686,2.030,-3.360,8.610
14691,0.2586,0.8916,-0.0664,1.470,-4.830,8.540
14701,0.2557,0.8952,-0.0722,1.190,-4.900,8.470
14711,0.2530,0.9033,-0.0771,0.000,-4.760,8.330
14721,0.2630,0.9094,-0.0830,-1.260,-4.480,8.470
14731,0.2577,0.9199,-0.1017,-2.380,-4.130,8.610
14741,0.2594,0.9309,-0.1110,-3.430,-3.710,8.750
14751,0.2608,0.9387,-0.1220,-3.850,-3.290,8.750
14761,0.2613,0.9411,-0.1496,-3.150,-3.640,8.400
14771,0.2616,0.9443,-0.1525,-2.590,-3.360,8.260
14781,0.2638,0.9433,-0.1462,-1.750,-3.010,7.630
14791,0.2586,0.9465,-0.1457,0.070,-3.080,7.210
14801,0.2582,0.9423,-0.1454,1.960,-3.360,7.280
14811,0.2577,0.9328,-0.1491,3.780,-3.850,7.630
14821,0.2582,0.9294,-0.1464,4.830,-4.270,7.630
14830,0.2721,0.9223,-0.1510,5.460,-4.480,7.490
14840,0.2933,0.9174,-0.1569,5.040,-4.130,7.280
14850,0.3128,0.9162,-0.1735,3.850,-4.270,6.300
14860,0.3218,0.9213,-0.1925,1.890,-4.690,4.480
14870,0.3206,0.9340,-0.2076,-0.630,-4.340,1.820
14880,0.3109,0.9514,-0.2125,-3.360,-3.430,-1.540
14890,0.3006,0.9714,-0.2079,-5.460,-2.450,-4.480
14900,0.2660,0.9953,-0.1876,-6.370,-2.310,-7.210
